"Date","Open","High","Low","Close","Volume","ticker","name"
"1977-02-15 00:00:00-05:00","6.665973663330078","6.665973663330078","6.623242967246578","6.665973663330078","16867","C","Citigroup Inc. (C) Historical Data"
"1977-02-16 00:00:00-05:00","6.665973663330078","6.687339404153297","6.623242967246578","6.665973663330078","25301","C","Citigroup Inc. (C) Historical Data"
"1977-02-17 00:00:00-05:00","6.66597584405509","6.687341591867957","6.64461088180542","6.64461088180542","22410","C","Citigroup Inc. (C) Historical Data"
"1977-02-18 00:00:00-05:00","6.644612125142477","6.708707809448242","6.62324637333166","6.708707809448242","26265","C","Citigroup Inc. (C) Historical Data"
"1977-02-22 00:00:00-05:00","6.708707809448242","6.708707809448242","6.6659770913899505","6.708707809448242","17590","C","Citigroup Inc. (C) Historical Data"
"1977-02-23 00:00:00-05:00","6.708705799238474","6.730071544647217","6.687340839392838","6.730071544647217","44337","C","Citigroup Inc. (C) Historical Data"
"1977-02-24 00:00:00-05:00","6.730071544647217","6.730071544647217","6.687340839392838","6.730071544647217","80723","C","Citigroup Inc. (C) Historical Data"
"1977-02-25 00:00:00-05:00","6.708704359413578","6.708704359413578","6.665973663330078","6.665973663330078","18072","C","Citigroup Inc. (C) Historical Data"
"1977-02-28 00:00:00-05:00","6.66597584405509","6.708706554117628","6.580514816711614","6.64461088180542","35181","C","Citigroup Inc. (C) Historical Data"
"1977-03-01 00:00:00-05:00","6.644608708069798","6.708704359413578","6.601878011986298","6.665973663330078","47229","C","Citigroup Inc. (C) Historical Data"
"1977-03-02 00:00:00-05:00","6.665975093984095","6.730071544647217","6.665975093984095","6.730071544647217","36386","C","Citigroup Inc. (C) Historical Data"
"1977-03-03 00:00:00-05:00","6.730071544647217","6.730071544647217","6.687340839392838","6.730071544647217","68434","C","Citigroup Inc. (C) Historical Data"
"1977-03-04 00:00:00-05:00","6.730073375265533","6.77280330657959","6.708707624045184","6.77280330657959","43614","C","Citigroup Inc. (C) Historical Data"
"1977-03-07 00:00:00-05:00","6.77280330657959","6.794169057799939","6.730073375265533","6.77280330657959","21205","C","Citigroup Inc. (C) Historical Data"
"1977-03-08 00:00:00-05:00","6.772801464338489","6.815532169592868","6.730071544647217","6.730071544647217","43614","C","Citigroup Inc. (C) Historical Data"
"1977-03-09 00:00:00-05:00","6.73007356125906","6.73007356125906","6.687342843200768","6.708707809448242","21687","C","Citigroup Inc. (C) Historical Data"
"1977-03-10 00:00:00-05:00","6.708709522790315","6.730075280057749","6.644613822115104","6.687344551086426","25542","C","Citigroup Inc. (C) Historical Data"
"1977-03-11 00:00:00-05:00","6.687342843200768","6.73007356125906","6.687342843200768","6.708707809448242","24819","C","Citigroup Inc. (C) Historical Data"
"1977-03-14 00:00:00-05:00","6.708705529981147","6.751436233520508","6.687340570993006","6.751436233520508","28916","C","Citigroup Inc. (C) Historical Data"
"1977-03-15 00:00:00-05:00","6.772801296898035","6.836897745976535","6.772801296898035","6.7941670417785645","103614","C","Citigroup Inc. (C) Historical Data"
"1977-03-16 00:00:00-05:00","6.7941690406159525","6.879630474154556","6.7941690406159525","6.836899757385254","86024","C","Citigroup Inc. (C) Historical Data"
"1977-03-17 00:00:00-05:00","6.8368984313485335","6.858263392807727","6.772801975844618","6.815532684326172","40964","C","Citigroup Inc. (C) Historical Data"
"1977-03-18 00:00:00-05:00","6.815532001096005","6.836897745976535","6.7941670417785645","6.7941670417785645","22651","C","Citigroup Inc. (C) Historical Data"
"1977-03-21 00:00:00-05:00","6.794167722866979","6.858263392807727","6.794167722866979","6.815532684326172","31807","C","Citigroup Inc. (C) Historical Data"
"1977-03-22 00:00:00-05:00","6.8155340234569675","6.8155340234569675","6.751438340922562","6.77280330657959","33253","C","Citigroup Inc. (C) Historical Data"
"1977-03-23 00:00:00-05:00","6.772801296898035","6.815532001096005","6.772801296898035","6.7941670417785645","29398","C","Citigroup Inc. (C) Historical Data"
"1977-03-24 00:00:00-05:00","6.7941670417785645","6.7941670417785645","6.772801296898035","6.7941670417785645","31084","C","Citigroup Inc. (C) Historical Data"
"1977-03-25 00:00:00-05:00","6.794167209747232","6.794167209747232","6.687340839392838","6.730071544647217","20482","C","Citigroup Inc. (C) Historical Data"
"1977-03-28 00:00:00-05:00","6.708707809448242","6.708707809448242","6.644612125142477","6.708707809448242","33735","C","Citigroup Inc. (C) Historical Data"
"1977-03-29 00:00:00-05:00","6.708705799238474","6.730071544647217","6.687340839392838","6.730071544647217","13735","C","Citigroup Inc. (C) Historical Data"
"1977-03-30 00:00:00-05:00","6.73007356125906","6.73007356125906","6.708707809448242","6.708707809448242","15904","C","Citigroup Inc. (C) Historical Data"
"1977-03-31 00:00:00-05:00","6.708707809448242","6.751438527506534","6.708707809448242","6.708707809448242","44096","C","Citigroup Inc. (C) Historical Data"
"1977-04-01 00:00:00-05:00","6.708705529981147","6.77280119250865","6.708705529981147","6.751436233520508","31566","C","Citigroup Inc. (C) Historical Data"
"1977-04-04 00:00:00-05:00","6.751436504492853","6.772801464338489","6.708705799238474","6.730071544647217","17831","C","Citigroup Inc. (C) Historical Data"
"1977-04-05 00:00:00-05:00","6.730071544647217","6.751436504492853","6.644610134138459","6.730071544647217","37590","C","Citigroup Inc. (C) Historical Data"
"1977-04-06 00:00:00-05:00","6.730071274532366","6.7941669370598685","6.730071274532366","6.751436233520508","21446","C","Citigroup Inc. (C) Historical Data"
"1977-04-07 00:00:00-05:00","6.772801975844618","6.815532684326172","6.772801975844618","6.815532684326172","24337","C","Citigroup Inc. (C) Historical Data"
"1977-04-11 00:00:00-05:00","6.815532001096005","6.858262705293976","6.772801296898035","6.7941670417785645","42410","C","Citigroup Inc. (C) Historical Data"
"1977-04-12 00:00:00-05:00","6.794165944157231","6.92235803604126","6.794165944157231","6.92235803604126","24578","C","Citigroup Inc. (C) Historical Data"
"1977-04-13 00:00:00-05:00","6.9223608227148254","6.965090751647949","6.836899393722021","6.965090751647949","144337","C","Citigroup Inc. (C) Historical Data"
"1977-04-14 00:00:00-05:00","6.965094636274749","7.071921874877912","6.965094636274749","7.0078253746032715","49398","C","Citigroup Inc. (C) Historical Data"
"1977-04-15 00:00:00-05:00","7.007821466144351","7.071917930670593","6.965090751647949","6.965090751647949","33012","C","Citigroup Inc. (C) Historical Data"
"1977-04-18 00:00:00-05:00","6.8796291398300875","6.8796291398300875","6.794167722866979","6.815532684326172","37108","C","Citigroup Inc. (C) Historical Data"
"1977-04-19 00:00:00-05:00","6.7941669370598685","6.7941669370598685","6.751436233520508","6.751436233520508","57108","C","Citigroup Inc. (C) Historical Data"
"1977-04-20 00:00:00-05:00","6.7941690406159525","6.836899757385254","6.7941690406159525","6.836899757385254","28675","C","Citigroup Inc. (C) Historical Data"
"1977-04-21 00:00:00-05:00","6.8368984313485335","6.8368984313485335","6.794167722866979","6.815532684326172","16627","C","Citigroup Inc. (C) Historical Data"
"1977-04-22 00:00:00-05:00","6.8155340234569675","6.836899774677317","6.77280330657959","6.77280330657959","25060","C","Citigroup Inc. (C) Historical Data"
"1977-04-25 00:00:00-04:00","6.772805223465527","6.794170980732961","6.687344551086426","6.687344551086426","22651","C","Citigroup Inc. (C) Historical Data"
"1977-04-26 00:00:00-04:00","6.687340570993006","6.751436233520508","6.665974826441787","6.751436233520508","23855","C","Citigroup Inc. (C) Historical Data"
"1977-04-27 00:00:00-04:00","6.751438340922562","6.836899774677317","6.730073375265533","6.77280330657959","27711","C","Citigroup Inc. (C) Historical Data"
"1977-04-28 00:00:00-04:00","6.77280330657959","6.8155340234569675","6.751438340922562","6.77280330657959","20000","C","Citigroup Inc. (C) Historical Data"
"1977-04-29 00:00:00-04:00","6.772801296898035","6.815532001096005","6.751436337580595","6.7941670417785645","34217","C","Citigroup Inc. (C) Historical Data"
"1977-05-02 00:00:00-04:00","6.7941690406159525","6.879630474154556","6.772803289449641","6.836899757385254","34217","C","Citigroup Inc. (C) Historical Data"
"1977-05-03 00:00:00-04:00","6.836899757385254","6.879630474154556","6.815534006218943","6.836899757385254","21446","C","Citigroup Inc. (C) Historical Data"
"1977-05-04 00:00:00-04:00","6.836900432221042","6.879631153208077","6.815534678945826","6.858265399932861","21205","C","Citigroup Inc. (C) Historical Data"
"1977-05-05 00:00:00-04:00","6.858264722988245","6.858264722988245","6.815534006218943","6.836899757385254","20723","C","Citigroup Inc. (C) Historical Data"
"1977-05-06 00:00:00-04:00","6.836899757385254","6.836899757385254","6.772803289449641","6.836899757385254","14458","C","Citigroup Inc. (C) Historical Data"
"1977-05-09 00:00:00-04:00","6.836900432221042","6.900996120919896","6.794169711234007","6.858265399932861","49157","C","Citigroup Inc. (C) Historical Data"
"1977-05-10 00:00:00-04:00","6.858265399932861","6.900996120919896","6.858265399932861","6.858265399932861","16386","C","Citigroup Inc. (C) Historical Data"
"1977-05-11 00:00:00-04:00","6.858264338836601","6.900995053212429","6.836899374430324","6.879630088806152","17108","C","Citigroup Inc. (C) Historical Data"
"1977-05-12 00:00:00-04:00","6.879631153208077","6.900996120919896","6.815534678945826","6.858265399932861","39518","C","Citigroup Inc. (C) Historical Data"
"1977-05-13 00:00:00-04:00","6.858264722988245","6.879630474154556","6.836899757385254","6.836899757385254","11566","C","Citigroup Inc. (C) Historical Data"
"1977-05-16 00:00:00-04:00","6.836899757385254","6.858264722988245","6.836899757385254","6.836899757385254","24337","C","Citigroup Inc. (C) Historical Data"
"1977-05-17 00:00:00-04:00","6.836899374430324","6.900995053212429","6.836899374430324","6.879630088806152","29880","C","Citigroup Inc. (C) Historical Data"
"1977-05-18 00:00:00-04:00","6.879630088806152","6.900995053212429","6.858264338836601","6.879630088806152","35422","C","Citigroup Inc. (C) Historical Data"
"1977-05-19 00:00:00-04:00","6.879630088806152","6.9437257675882575","6.858264338836601","6.879630088806152","53494","C","Citigroup Inc. (C) Historical Data"
"1977-05-20 00:00:00-04:00","6.9223608227148254","6.965090751647949","6.9223608227148254","6.965090751647949","19759","C","Citigroup Inc. (C) Historical Data"
"1977-05-23 00:00:00-04:00","6.9437269297183315","6.9437269297183315","6.879631240208914","6.900996208190918","23133","C","Citigroup Inc. (C) Historical Data"
"1977-05-24 00:00:00-04:00","6.900995053212429","6.922360803181981","6.836899374430324","6.879630088806152","23855","C","Citigroup Inc. (C) Historical Data"
"1977-05-25 00:00:00-04:00","6.879631240208914","6.922361961736328","6.8582654866635036","6.900996208190918","26024","C","Citigroup Inc. (C) Historical Data"
"1977-05-26 00:00:00-04:00","6.900995053212429","6.900995053212429","6.836899374430324","6.879630088806152","14217","C","Citigroup Inc. (C) Historical Data"
"1977-05-27 00:00:00-04:00","6.879630474154556","6.879630474154556","6.836899757385254","6.836899757385254","15904","C","Citigroup Inc. (C) Historical Data"
"1977-05-31 00:00:00-04:00","6.836897745976535","6.836897745976535","6.730071378263154","6.7941670417785645","28916","C","Citigroup Inc. (C) Historical Data"
"1977-06-01 00:00:00-04:00","6.794167722866979","6.8368984313485335","6.772801975844618","6.815532684326172","14699","C","Citigroup Inc. (C) Historical Data"
"1977-06-02 00:00:00-04:00","6.815534678945826","6.858265399932861","6.794169711234007","6.858265399932861","30120","C","Citigroup Inc. (C) Historical Data"
"1977-06-03 00:00:00-04:00","6.858264338836601","6.879630088806152","6.836899374430324","6.879630088806152","26506","C","Citigroup Inc. (C) Historical Data"
"1977-06-06 00:00:00-04:00","6.879630491554694","6.879630491554694","6.751438340922562","6.77280330657959","35663","C","Citigroup Inc. (C) Historical Data"
"1977-06-07 00:00:00-04:00","6.772803289449641","6.858264722988245","6.75143832384665","6.836899757385254","43373","C","Citigroup Inc. (C) Historical Data"
"1977-06-08 00:00:00-04:00","6.8368984313485335","6.858263392807727","6.794167722866979","6.815532684326172","25542","C","Citigroup Inc. (C) Historical Data"
"1977-06-09 00:00:00-04:00","6.815534006218943","6.836899757385254","6.7941690406159525","6.836899757385254","14458","C","Citigroup Inc. (C) Historical Data"
"1977-06-10 00:00:00-04:00","6.836899757385254","6.836899757385254","6.7941690406159525","6.836899757385254","11566","C","Citigroup Inc. (C) Historical Data"
"1977-06-13 00:00:00-04:00","6.836899757385254","6.836899757385254","6.7941690406159525","6.836899757385254","13976","C","Citigroup Inc. (C) Historical Data"
"1977-06-14 00:00:00-04:00","6.836899757385254","6.836899757385254","6.75143832384665","6.836899757385254","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-15 00:00:00-04:00","6.836897745976535","6.836897745976535","6.772801296898035","6.7941670417785645","19759","C","Citigroup Inc. (C) Historical Data"
"1977-06-16 00:00:00-04:00","6.7941670417785645","6.7941670417785645","6.730071378263154","6.7941670417785645","73735","C","Citigroup Inc. (C) Historical Data"
"1977-06-17 00:00:00-04:00","6.794167722866979","6.815532684326172","6.772801975844618","6.815532684326172","40482","C","Citigroup Inc. (C) Historical Data"
"1977-06-20 00:00:00-04:00","6.815532001096005","6.815532001096005","6.751436337580595","6.7941670417785645","14699","C","Citigroup Inc. (C) Historical Data"
"1977-06-21 00:00:00-04:00","6.7941670417785645","6.836897745976535","6.7941670417785645","6.7941670417785645","33012","C","Citigroup Inc. (C) Historical Data"
"1977-06-22 00:00:00-04:00","6.794167722866979","6.815532684326172","6.772801975844618","6.815532684326172","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-23 00:00:00-04:00","6.815534006218943","6.836899757385254","6.7941690406159525","6.836899757385254","20241","C","Citigroup Inc. (C) Historical Data"
"1977-06-24 00:00:00-04:00","6.836899757385254","6.858264722988245","6.7941690406159525","6.836899757385254","47229","C","Citigroup Inc. (C) Historical Data"
"1977-06-27 00:00:00-04:00","6.836897745976535","6.858262705293976","6.7941670417785645","6.7941670417785645","22410","C","Citigroup Inc. (C) Historical Data"
"1977-06-28 00:00:00-04:00","6.7941670417785645","6.815532001096005","6.7941670417785645","6.7941670417785645","19759","C","Citigroup Inc. (C) Historical Data"
"1977-06-29 00:00:00-04:00","6.7941690406159525","6.836899757385254","6.730073358243659","6.836899757385254","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-30 00:00:00-04:00","6.8368984313485335","6.8368984313485335","6.815532684326172","6.815532684326172","46506","C","Citigroup Inc. (C) Historical Data"
"1977-07-01 00:00:00-04:00","6.836899374430324","6.879630088806152","6.836899374430324","6.879630088806152","22169","C","Citigroup Inc. (C) Historical Data"
"1977-07-05 00:00:00-04:00","6.879631240208914","6.922361961736328","6.8582654866635036","6.900996208190918","27952","C","Citigroup Inc. (C) Historical Data"
"1977-07-06 00:00:00-04:00","6.943728446960449","6.9864591778247584","6.943728446960449","6.943728446960449","24337","C","Citigroup Inc. (C) Historical Data"
"1977-07-07 00:00:00-04:00","6.943729659892346","7.0078253746032715","6.943729659892346","7.0078253746032715","46747","C","Citigroup Inc. (C) Historical Data"
"1977-07-08 00:00:00-04:00","7.0078253746032715","7.02919113654939","6.965094636274749","7.0078253746032715","20482","C","Citigroup Inc. (C) Historical Data"
"1977-07-11 00:00:00-04:00","7.007819282795005","7.0505499839782715","6.986454324984888","7.0505499839782715","23133","C","Citigroup Inc. (C) Historical Data"
"1977-07-12 00:00:00-04:00","7.0505499839782715","7.071915727351421","7.007819282795005","7.0505499839782715","33976","C","Citigroup Inc. (C) Historical Data"
"1977-07-13 00:00:00-04:00","7.0505484572677455","7.071914196014404","7.029183504083949","7.071914196014404","22651","C","Citigroup Inc. (C) Historical Data"
"1977-07-15 00:00:00-04:00","7.071914196014404","7.0932791491982","7.0505484572677455","7.071914196014404","27229","C","Citigroup Inc. (C) Historical Data"
"1977-07-18 00:00:00-04:00","7.007824150475124","7.007824150475124","6.900997716096141","6.943728446960449","19036","C","Citigroup Inc. (C) Historical Data"
"1977-07-19 00:00:00-04:00","6.943723623801622","7.0505499839782715","6.943723623801622","7.0505499839782715","19759","C","Citigroup Inc. (C) Historical Data"
"1977-07-20 00:00:00-04:00","7.050553882125143","7.114650362119553","7.050553882125143","7.093284606933594","36867","C","Citigroup Inc. (C) Historical Data"
"1977-07-21 00:00:00-04:00","7.09328516386534","7.136015892028809","7.09328516386534","7.136015892028809","23855","C","Citigroup Inc. (C) Historical Data"
"1977-07-22 00:00:00-04:00","7.114648148645018","7.114648148645018","7.029186725616455","7.029186725616455","30602","C","Citigroup Inc. (C) Historical Data"
"1977-07-25 00:00:00-04:00","7.029185026168155","7.071915727351421","7.029185026168155","7.0505499839782715","53494","C","Citigroup Inc. (C) Historical Data"
"1977-07-26 00:00:00-04:00","7.0505484572677455","7.0932791491982","7.029183504083949","7.071914196014404","19277","C","Citigroup Inc. (C) Historical Data"
"1977-07-27 00:00:00-04:00","7.071915727351421","7.114646428534687","7.029185026168155","7.0505499839782715","15904","C","Citigroup Inc. (C) Historical Data"
"1977-07-28 00:00:00-04:00","7.050555440655006","7.050555440655006","6.96509397214679","6.986459732055664","39277","C","Citigroup Inc. (C) Historical Data"
"1977-07-29 00:00:00-04:00","6.9864591778247584","7.029189908689068","6.900997716096141","6.943728446960449","34458","C","Citigroup Inc. (C) Historical Data"
"1977-08-01 00:00:00-04:00","6.943722991907117","6.9864536892017925","6.92235803604126","6.92235803604126","31807","C","Citigroup Inc. (C) Historical Data"
"1977-08-02 00:00:00-04:00","6.922363474310084","6.943728446960449","6.879632743445775","6.943728446960449","17349","C","Citigroup Inc. (C) Historical Data"
"1977-08-03 00:00:00-04:00","6.943725787181387","6.986456501677789","6.879630108218423","6.965090751647949","19518","C","Citigroup Inc. (C) Historical Data"
"1977-08-04 00:00:00-04:00","6.965090265563421","7.029186725616455","6.943725302587892","7.029186725616455","20482","C","Citigroup Inc. (C) Historical Data"
"1977-08-05 00:00:00-04:00","7.02919209898292","7.114653587341309","7.007826334111411","7.114653587341309","21205","C","Citigroup Inc. (C) Historical Data"
"1977-08-08 00:00:00-04:00","7.114646428534687","7.114646428534687","7.0505499839782715","7.0505499839782715","18072","C","Citigroup Inc. (C) Historical Data"
"1977-08-09 00:00:00-04:00","7.050554881339433","7.071920639553377","6.943728446960449","6.943728446960449","19277","C","Citigroup Inc. (C) Historical Data"
"1977-08-10 00:00:00-04:00","6.943723623801622","7.0505499839782715","6.943723623801622","7.0505499839782715","17349","C","Citigroup Inc. (C) Historical Data"
"1977-08-11 00:00:00-04:00","7.050555440655006","7.114651934817989","6.986459732055664","6.986459732055664","25542","C","Citigroup Inc. (C) Historical Data"
"1977-08-12 00:00:00-04:00","6.9864591778247584","6.9864591778247584","6.922363474310084","6.943728446960449","10120","C","Citigroup Inc. (C) Historical Data"
"1977-08-15 00:00:00-04:00","6.9437257675882575","6.965090731994533","6.7941686600544955","6.879630088806152","12771","C","Citigroup Inc. (C) Historical Data"
"1977-08-16 00:00:00-04:00","6.772803593239326","6.772803593239326","6.601881504058838","6.601881504058838","15181","C","Citigroup Inc. (C) Historical Data"
"1977-08-17 00:00:00-04:00","6.537787914276123","6.537787914276123","6.388230734736296","6.537787914276123","46506","C","Citigroup Inc. (C) Historical Data"
"1977-08-18 00:00:00-04:00","6.537783435613811","6.559148788452148","6.5164180827754725","6.559148788452148","14940","C","Citigroup Inc. (C) Historical Data"
"1977-08-19 00:00:00-04:00","6.55915012509","6.580515482282218","6.495054446294987","6.516419410705566","31566","C","Citigroup Inc. (C) Historical Data"
"1977-08-22 00:00:00-04:00","6.516422546801601","6.580518649225167","6.495057572108906","6.537787914276123","18313","C","Citigroup Inc. (C) Historical Data"
"1977-08-23 00:00:00-04:00","6.537788460849908","6.580519199371338","6.516423091589194","6.580519199371338","13253","C","Citigroup Inc. (C) Historical Data"
"1977-08-24 00:00:00-04:00","6.580519199371338","6.601884568632053","6.537788460849908","6.580519199371338","13253","C","Citigroup Inc. (C) Historical Data"
"1977-08-25 00:00:00-04:00","6.580519199371338","6.601884568632053","6.559153830110623","6.580519199371338","12771","C","Citigroup Inc. (C) Historical Data"
"1977-08-26 00:00:00-04:00","6.601883093143781","6.708709522790315","6.601883093143781","6.687344551086426","37831","C","Citigroup Inc. (C) Historical Data"
"1977-08-29 00:00:00-04:00","6.687342843200768","6.751438527506534","6.687342843200768","6.708707809448242","18313","C","Citigroup Inc. (C) Historical Data"
"1977-08-30 00:00:00-04:00","6.708707809448242","6.73007356125906","6.708707809448242","6.708707809448242","53253","C","Citigroup Inc. (C) Historical Data"
"1977-08-31 00:00:00-04:00","6.708707624045184","6.77280330657959","6.708707624045184","6.77280330657959","26506","C","Citigroup Inc. (C) Historical Data"
"1977-09-01 00:00:00-04:00","6.7941670417785645","6.836897745976535","6.7941670417785645","6.7941670417785645","26988","C","Citigroup Inc. (C) Historical Data"
"1977-09-02 00:00:00-04:00","6.836899374430324","6.900995053212429","6.836899374430324","6.879630088806152","17831","C","Citigroup Inc. (C) Historical Data"
"1977-09-06 00:00:00-04:00","6.879631153208077","6.900996120919896","6.836900432221042","6.858265399932861","32530","C","Citigroup Inc. (C) Historical Data"
"1977-09-07 00:00:00-04:00","6.858261597317765","6.92235803604126","6.836896641451907","6.92235803604126","14940","C","Citigroup Inc. (C) Historical Data"
"1977-09-08 00:00:00-04:00","6.92235803604126","7.050549342362326","6.900992294612441","6.92235803604126","23133","C","Citigroup Inc. (C) Historical Data"
"1977-09-09 00:00:00-04:00","6.900995053212429","6.900995053212429","6.836899374430324","6.879630088806152","30120","C","Citigroup Inc. (C) Historical Data"
"1977-09-12 00:00:00-04:00","6.858264722988245","6.858264722988245","6.815534006218943","6.836899757385254","25060","C","Citigroup Inc. (C) Historical Data"
"1977-09-13 00:00:00-04:00","6.836900432221042","6.879631153208077","6.772803957958791","6.858265399932861","34699","C","Citigroup Inc. (C) Historical Data"
"1977-09-14 00:00:00-04:00","6.858265399932861","6.879631153208077","6.815534678945826","6.858265399932861","20000","C","Citigroup Inc. (C) Historical Data"
"1977-09-15 00:00:00-04:00","6.858264722988245","6.858264722988245","6.836899757385254","6.836899757385254","35904","C","Citigroup Inc. (C) Historical Data"
"1977-09-16 00:00:00-04:00","6.836900432221042","6.858265399932861","6.836900432221042","6.858265399932861","47470","C","Citigroup Inc. (C) Historical Data"
"1977-09-19 00:00:00-04:00","6.858264722988245","6.858264722988245","6.815534006218943","6.836899757385254","17590","C","Citigroup Inc. (C) Historical Data"
"1977-09-20 00:00:00-04:00","6.836899757385254","6.858264722988245","6.7941690406159525","6.836899757385254","34940","C","Citigroup Inc. (C) Historical Data"
"1977-09-21 00:00:00-04:00","6.836897745976535","6.879628450174505","6.772801296898035","6.7941670417785645","105060","C","Citigroup Inc. (C) Historical Data"
"1977-09-22 00:00:00-04:00","6.794167209747232","6.794167209747232","6.708705799238474","6.730071544647217","58554","C","Citigroup Inc. (C) Historical Data"
"1977-09-23 00:00:00-04:00","6.73007356125906","6.73007356125906","6.687342843200768","6.708707809448242","9639","C","Citigroup Inc. (C) Historical Data"
"1977-09-26 00:00:00-04:00","6.708706554117628","6.708706554117628","6.623245133992553","6.64461088180542","28434","C","Citigroup Inc. (C) Historical Data"
"1977-09-27 00:00:00-04:00","6.6446109874102515","6.687341698151921","6.580514921297747","6.6232452392578125","27711","C","Citigroup Inc. (C) Historical Data"
"1977-09-28 00:00:00-04:00","6.623249545110907","6.644615307153482","6.580519199371338","6.580519199371338","14458","C","Citigroup Inc. (C) Historical Data"
